model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,63,4,42,1.3876193761825562,1.4046685695648191,1.410382628440857,0.0240882673209663
state_cond,63,4,7,1.3848196268081665,1.407565951347351,1.4144670963287354,0.0281727352088447
state_cond,63,4,123,1.3678791522979736,1.4038066864013672,1.4087320566177368,0.0224376954978462
state_free,63,4,42,1.3735969066619873,1.404815435409546,1.4109944105148315,0.0247000493949409
state_free,63,4,7,1.3711528778076172,1.4059005975723269,1.411384344100952,0.0250899829810615
state_free,63,4,123,1.3864346742630005,1.406984567642212,1.4139952659606934,0.0277009048408027
state_cond,1,10,42,2.1921565532684326,2.207901954650879,2.29042911529541,-0.0121559776986357
state_cond,1,10,7,2.201472282409668,2.2126924991607666,2.284114122390747,-0.0184709706032988
state_cond,1,10,123,2.2007973194122314,2.212181806564331,2.295567035675049,-0.007018057318997
state_free,1,10,42,2.1974470615386963,2.211031675338745,2.2860991954803467,-0.0164858975136992
state_free,1,10,7,2.200248956680298,2.2090580463409424,2.287263870239258,-0.015321222754788
state_free,1,10,123,2.1957573890686035,2.207044839859009,2.2915756702423096,-0.0110094227517363
state_cond,5,10,42,2.204639911651612,2.237294912338257,2.288280248641968,-0.0143048443520781
state_cond,5,10,7,2.1892125606536865,2.237048625946045,2.292429208755493,-0.0101558842385527
state_cond,5,10,123,2.2131807804107666,2.242886066436768,2.3077826499938965,0.0051975569998505
state_free,5,10,42,2.22556734085083,2.249448537826538,2.3414463996887207,0.0388613066946748
state_free,5,10,7,2.2033963203430176,2.238886833190918,2.2961342334747314,-0.0064508595193144
state_free,5,10,123,2.1754724979400635,2.2335760593414307,2.2984235286712646,-0.0041615643227812
state_cond,10,10,42,2.2450475692749023,2.2853307723999023,2.3549978733062744,0.0524127803122285
state_cond,10,10,7,2.252349853515625,2.2854878902435303,2.3591248989105225,0.0565398059164765
state_cond,10,10,123,2.2517249584198,2.288636922836304,2.352518081665039,0.0499329886709931
state_free,10,10,42,2.2493276596069336,2.2937798500061035,2.383363723754883,0.0807786307608369
state_free,10,10,7,2.2328038215637207,2.2888617515563965,2.3326423168182373,0.0300572238241914
state_free,10,10,123,2.254420518875122,2.291724920272827,2.3387045860290527,0.0361194930350068
state_cond,21,10,42,2.2784018516540527,2.291504144668579,2.2979543209075928,-0.0046307720864531
state_cond,21,10,7,2.2870237827301025,2.2940025329589844,2.3104281425476074,0.0078430495535615
state_cond,21,10,123,2.2915961742401123,2.293808937072754,2.30191707611084,-0.000668016883206
state_free,21,10,42,2.240830898284912,2.2904417514801025,2.305861473083496,0.0032763800894501
state_free,21,10,7,2.28732705116272,2.294804096221924,2.295989751815796,-0.00659534117825
state_free,21,10,123,2.280463695526123,2.2938718795776367,2.296677827835083,-0.0059072651589628
state_cond,63,10,42,2.2617173194885254,2.3071446418762207,2.313962697982788,0.0113776049887421
state_cond,63,10,7,2.281562566757202,2.3069732189178467,2.3151328563690186,0.0125477633749726
state_cond,63,10,123,2.2836170196533203,2.307422399520874,2.3140273094177246,0.0114422164236787
state_free,63,10,42,2.263150691986084,2.3122589588165283,2.317941188812256,0.0153560958182099
state_free,63,10,7,2.275319099426269,2.301262140274048,2.298869132995605,-0.0037159599984404
state_free,63,10,123,2.261425018310547,2.3115651607513428,2.3114571571350098,0.0088720641409638
state_cond,1,20,42,2.864777088165283,2.883193016052246,2.982141256332397,-0.0135910172215933
state_cond,1,20,7,2.8753676414489746,2.889969825744629,2.980308771133423,-0.015423502420568
state_cond,1,20,123,2.8667972087860107,2.8836147785186768,2.976797103881836,-0.0189351696721549
