date,ticker,row_heterogeneity,row_entropy,dobrushin,ck_error_h5
2020-09-17,JPM,0.06316711008548737,3.97637939453125,0.3053688704967499,
2020-09-18,JPM,0.06323234736919403,3.9571807384490967,0.3131943643093109,
2020-09-21,JPM,0.06580741703510284,3.9793477058410645,0.3136390447616577,
2020-09-22,JPM,0.049056559801101685,3.9456865787506104,0.24847760796546936,
2020-09-23,JPM,0.03943882882595062,3.9028522968292236,0.20148491859436035,
2020-09-24,JPM,0.04493965581059456,3.942859649658203,0.2227792739868164,
2020-09-25,JPM,0.05751518905162811,3.9812264442443848,0.27403488755226135,
2020-09-28,JPM,0.055364783853292465,3.982410430908203,0.25900113582611084,
2020-09-29,JPM,0.06054118275642395,3.9829978942871094,0.28281354904174805,
2020-09-30,JPM,0.06239176541566849,3.9768993854522705,0.30382198095321655,
2020-10-01,JPM,0.06078914925456047,3.977236747741699,0.2866836190223694,
2020-10-02,JPM,0.050977569073438644,3.9281227588653564,0.2568810284137726,
2020-10-05,JPM,0.06116368621587753,3.9640605449676514,0.2901638150215149,
2020-10-06,JPM,0.04031836614012718,3.9091131687164307,0.19472727179527283,
2020-10-07,JPM,0.06759750097990036,3.9795281887054443,0.32321634888648987,
2020-10-08,JPM,0.05108991265296936,3.9633166790008545,0.24440951645374298,
2020-10-09,JPM,0.07412362843751907,3.9724526405334473,0.3482782244682312,
2020-10-12,JPM,0.06699083745479584,3.983596086502075,0.31891006231307983,
2020-10-13,JPM,0.06585493683815002,3.9703714847564697,0.3056138753890991,
2020-10-14,JPM,0.07135992497205734,3.9696567058563232,0.3445499539375305,
2020-10-15,JPM,0.03949551656842232,3.9027485847473145,0.20277638733386993,
2020-10-16,JPM,0.054799407720565796,3.970731735229492,0.26349717378616333,
2020-10-19,JPM,0.057937897741794586,3.9394381046295166,0.28874629735946655,
2020-10-20,JPM,0.05599362030625343,3.9747016429901123,0.2720572352409363,
2020-10-21,JPM,0.059367358684539795,3.9781811237335205,0.284630686044693,
2020-10-22,JPM,0.0572366826236248,3.925997734069824,0.28497251868247986,
2020-10-23,JPM,0.038018081337213516,3.899899959564209,0.1829451322555542,
2020-10-26,JPM,0.04676445201039314,3.9006075859069824,0.23422721028327942,
2020-10-27,JPM,0.04686913639307022,3.89247465133667,0.24058252573013306,
2020-10-28,JPM,0.03286486864089966,3.7207682132720947,0.1726437658071518,
2020-10-29,JPM,0.033182352781295776,3.810370922088623,0.1743403822183609,
2020-10-30,JPM,0.026941226795315742,3.783355474472046,0.13602560758590698,
2020-11-02,JPM,0.03045359067618847,3.8125417232513428,0.15173523128032684,
2020-11-03,JPM,0.02664412185549736,3.8656113147735596,0.128826305270195,
2020-11-04,JPM,0.046196483075618744,3.957949638366699,0.21874217689037323,
2020-11-05,JPM,0.04490244388580322,3.9083263874053955,0.2354022115468979,
2020-11-06,JPM,0.057569652795791626,3.9689109325408936,0.2718382477760315,
2020-11-09,JPM,0.021130859851837158,3.52669095993042,0.107606440782547,
2020-11-10,JPM,0.012600063346326351,3.7625114917755127,0.055669136345386505,
2020-11-11,JPM,0.022622575983405113,3.760894298553467,0.11715736240148544,
2020-11-12,JPM,0.07149431854486465,3.9777209758758545,0.3454185128211975,
2020-11-13,JPM,0.05481458827853203,3.9621951580047607,0.2647440731525421,
2020-11-16,JPM,0.031598422676324844,3.749373197555542,0.15877647697925568,
2020-11-17,JPM,0.06581529974937439,3.985891103744507,0.30231156945228577,
2020-11-18,JPM,0.06437254697084427,3.980438470840454,0.304706335067749,
2020-11-19,JPM,0.060793451964855194,3.9655981063842773,0.29589053988456726,
2020-11-20,JPM,0.0628974661231041,3.972288131713867,0.2996537387371063,
2020-11-23,JPM,0.06282854825258255,3.9832804203033447,0.30651408433914185,
2020-11-24,JPM,0.059798259288072586,3.9827675819396973,0.27617788314819336,
2020-11-25,JPM,0.05706621706485748,3.944509983062744,0.2679364085197449,
2020-11-27,JPM,0.06939683854579926,3.967785596847534,0.3310243487358093,
2020-11-30,JPM,0.062435444444417953,3.940295934677124,0.3011709749698639,
2020-12-01,JPM,0.060251425951719284,3.975454807281494,0.2879994213581085,
2020-12-02,JPM,0.046531714498996735,3.9724302291870117,0.2186773121356964,
2020-12-03,JPM,0.06382124125957489,3.957334518432617,0.3035973012447357,
2020-12-04,JPM,0.04740606248378754,3.874389886856079,0.24812017381191254,
2020-12-07,JPM,0.05812468379735947,3.942549228668213,0.27463969588279724,
2020-12-08,JPM,0.04955478385090828,3.830535411834717,0.26984402537345886,
2020-12-09,JPM,0.02553202584385872,3.9533984661102295,0.1207972839474678,
2020-12-10,JPM,0.06659981608390808,3.9426608085632324,0.3229309618473053,
2020-12-11,JPM,0.06539106369018555,3.936063528060913,0.3246370255947113,
2020-12-14,JPM,0.06537427753210068,3.957277536392212,0.31774255633354187,
2020-12-15,JPM,0.05562969669699669,3.9759814739227295,0.265695184469223,
2020-12-16,JPM,0.06141235679388046,3.974498748779297,0.2870076894760132,
2020-12-17,JPM,0.06222214177250862,3.9082138538360596,0.3107834458351135,
2020-12-18,JPM,0.0641232505440712,3.9354870319366455,0.31350305676460266,
2020-12-21,JPM,0.05563522130250931,3.9792332649230957,0.2676510214805603,
2020-12-22,JPM,0.05291926488280296,3.8686084747314453,0.2763413190841675,
2020-12-23,JPM,0.059828054159879684,3.9748194217681885,0.29305174946784973,
2020-12-24,JPM,0.04580225050449371,3.9803521633148193,0.21334308385849,
2020-12-28,JPM,0.06445814669132233,3.9369053840637207,0.3157932460308075,
2020-12-29,JPM,0.047805797308683395,3.8400487899780273,0.2515937387943268,
2020-12-30,JPM,0.056964173913002014,3.892742156982422,0.2930147349834442,
2020-12-31,JPM,0.06307171285152435,3.9805009365081787,0.2980504333972931,
2021-01-04,JPM,0.0596172921359539,3.978445053100586,0.285701721906662,
2021-01-05,JPM,0.06598849594593048,3.9795053005218506,0.3118714988231659,
2021-01-06,JPM,0.0344155952334404,3.9179134368896484,0.1662621945142746,
2021-01-07,JPM,0.05458962917327881,3.979940414428711,0.2451189011335373,
2021-01-08,JPM,0.06331957876682281,3.983708620071411,0.29374995827674866,
2021-01-11,JPM,0.06754694133996964,3.9820046424865723,0.32213065028190613,
2021-01-12,JPM,0.061731886118650436,3.954357862472534,0.2988618314266205,
2021-01-13,JPM,0.06675439327955246,3.9374141693115234,0.3250229060649872,
2021-01-14,JPM,0.06863721460103989,3.9578213691711426,0.33464282751083374,
2021-01-15,JPM,0.056768931448459625,3.900968551635742,0.2798205614089966,
2021-01-19,JPM,0.05886514484882355,3.9678962230682373,0.2913505434989929,
2021-01-20,JPM,0.04979176074266434,3.8792271614074707,0.25156810879707336,
2021-01-21,JPM,0.05517393723130226,3.891751289367676,0.28110116720199585,
2021-01-22,JPM,0.05821225792169571,3.976572036743164,0.2841300070285797,
2021-01-25,JPM,0.058291416615247726,3.9751338958740234,0.2788258194923401,
2021-01-26,JPM,0.0650184378027916,3.961515188217163,0.31374695897102356,
2021-01-27,JPM,0.04102068394422531,3.9103763103485107,0.20960278809070587,
2021-01-28,JPM,0.050106219947338104,3.956117868423462,0.25245603919029236,
2021-01-29,JPM,0.03902891278266907,3.908578395843506,0.1882167011499405,
2021-02-01,JPM,0.06147018447518349,3.968836784362793,0.2998429834842682,
2021-02-02,JPM,0.04135693982243538,3.9563896656036377,0.19697324931621552,
2021-02-03,JPM,0.05366916209459305,3.985659122467041,0.2518163025379181,
2021-02-04,JPM,0.0707293301820755,3.9839508533477783,0.33454105257987976,
2021-02-05,JPM,0.05182323977351189,3.9812161922454834,0.2345864474773407,
2021-02-08,JPM,0.06630280613899231,3.9628608226776123,0.31375744938850403,
2021-02-09,JPM,0.05246270075440407,3.8644042015075684,0.26920750737190247,
2021-02-10,JPM,0.06759370118379593,3.933856964111328,0.32756394147872925,
2021-02-11,JPM,0.0666641891002655,3.9273784160614014,0.3257243037223816,
2021-02-12,JPM,0.058528050780296326,3.903700113296509,0.29534462094306946,
2021-02-16,JPM,0.0623062402009964,3.9817821979522705,0.2958851456642151,
2021-02-17,JPM,0.06211094558238983,3.949463129043579,0.29729464650154114,
2021-02-18,JPM,0.06842842698097229,3.955584764480591,0.32578563690185547,
2021-02-19,JPM,0.056938402354717255,3.908867120742798,0.29128339886665344,
2021-02-22,JPM,0.06586050242185593,3.964500665664673,0.31263861060142517,
2021-02-23,JPM,0.06776845455169678,3.981372594833374,0.3196158707141876,
2021-02-24,JPM,0.06797728687524796,3.977825880050659,0.3197866380214691,
2021-02-25,JPM,0.06143951788544655,3.979423761367798,0.2914443016052246,
2021-02-26,JPM,0.07021464407444,3.9795403480529785,0.34076809883117676,
2021-03-01,JPM,0.05335620045661926,3.974059820175171,0.2578885555267334,
2021-03-02,JPM,0.06019863486289978,3.9251487255096436,0.29162874817848206,
2021-03-03,JPM,0.06818470358848572,3.9807488918304443,0.3230617046356201,
2021-03-04,JPM,0.0488312691450119,3.963904857635498,0.23992648720741272,
2021-03-05,JPM,0.06077463552355766,3.973510980606079,0.29357782006263733,
2021-03-08,JPM,0.03405718132853508,3.9022977352142334,0.16645045578479767,
2021-03-09,JPM,0.050125256180763245,3.8346333503723145,0.2585073709487915,
2021-03-10,JPM,0.0649799257516861,3.979111909866333,0.31326553225517273,
2021-03-11,JPM,0.050451263785362244,3.877530813217163,0.253945529460907,
2021-03-12,JPM,0.06861840933561325,3.9798295497894287,0.32600075006484985,
2021-03-15,JPM,0.038795460015535355,3.7646591663360596,0.20768754184246063,
2021-03-16,JPM,0.05880966782569885,3.9150028228759766,0.2905353009700775,
2021-03-17,JPM,0.06293146312236786,3.952516555786133,0.30326390266418457,
2021-03-18,JPM,0.05933370441198349,3.976994514465332,0.2856316864490509,
2021-03-19,JPM,0.05421711131930351,3.8460590839385986,0.2751002907752991,
2021-03-22,JPM,0.06463112682104111,3.941944122314453,0.311092346906662,
2021-03-23,JPM,0.06234598904848099,3.9576895236968994,0.30173927545547485,
2021-03-24,JPM,0.06258375197649002,3.951082706451416,0.3053560256958008,
2021-03-25,JPM,0.05920150876045227,3.9774627685546875,0.28286266326904297,
2021-03-26,JPM,0.06209542974829674,3.9313435554504395,0.3016279339790344,
2021-03-29,JPM,0.05835836008191109,3.9061741828918457,0.2857092022895813,
2021-03-30,JPM,0.05840262025594711,3.9366469383239746,0.28804460167884827,
2021-03-31,JPM,0.04605824500322342,3.8238942623138428,0.2419217824935913,
2021-04-01,JPM,0.06275612115859985,3.8919241428375244,0.31356874108314514,
2021-04-05,JPM,0.04504460468888283,3.80586576461792,0.23914021253585815,
2021-04-06,JPM,0.052097395062446594,3.878972053527832,0.2571265399456024,
2021-04-07,JPM,0.051560018211603165,3.8360159397125244,0.2674655020236969,
2021-04-08,JPM,0.038983866572380066,3.7958321571350098,0.21026486158370972,
2021-04-09,JPM,0.059907738119363785,3.903350830078125,0.2967190742492676,
2021-04-12,JPM,0.04713096097111702,3.8350181579589844,0.24660193920135498,
2021-04-13,JPM,0.04176604747772217,3.787307024002075,0.21870647370815277,
2021-04-14,JPM,0.05884866416454315,3.9034371376037598,0.2961306571960449,
2021-04-15,JPM,0.03281096741557121,3.7437214851379395,0.17397618293762207,
2021-04-16,JPM,0.056918464601039886,3.8803000450134277,0.2891378402709961,
2021-04-19,JPM,0.05548461899161339,3.881927251815796,0.2798803150653839,
2021-04-20,JPM,0.05037064850330353,3.858781576156616,0.2577893137931824,
2021-04-21,JPM,0.047994598746299744,3.8445897102355957,0.2555355727672577,
2021-04-22,JPM,0.05111261084675789,3.8865013122558594,0.25848740339279175,
2021-04-23,JPM,0.04968651011586189,3.8388736248016357,0.25766539573669434,
2021-04-26,JPM,0.05853566527366638,3.9483349323272705,0.27520352602005005,
2021-04-27,JPM,0.053133271634578705,3.897024631500244,0.2612340748310089,
2021-04-28,JPM,0.03967975825071335,3.7755632400512695,0.21455538272857666,
2021-04-29,JPM,0.05850528925657272,3.9106204509735107,0.2850334644317627,
2021-04-30,JPM,0.04065753147006035,3.7876956462860107,0.21480479836463928,
2021-05-03,JPM,0.05201508477330208,3.846010684967041,0.2703630030155182,
2021-05-04,JPM,0.052431557327508926,3.871687412261963,0.27076083421707153,
2021-05-05,JPM,0.05580170080065727,3.8838982582092285,0.278023898601532,
2021-05-06,JPM,0.05694029852747917,3.8821308612823486,0.2862905263900757,
2021-05-07,JPM,0.04575197026133537,3.8317649364471436,0.23577187955379486,
2021-05-10,JPM,0.05672067403793335,3.885577917098999,0.28503546118736267,
2021-05-11,JPM,0.06683679670095444,3.9252960681915283,0.3268994987010956,
2021-05-12,JPM,0.06267020851373672,3.976346731185913,0.3059505224227905,
2021-05-13,JPM,0.05727038159966469,3.9744036197662354,0.27655094861984253,
2021-05-14,JPM,0.05831817910075188,3.9382123947143555,0.28011268377304077,
2021-05-17,JPM,0.06729068607091904,3.9785659313201904,0.3147633671760559,
2021-05-18,JPM,0.05900859460234642,3.90525484085083,0.29374799132347107,
2021-05-19,JPM,0.058736298233270645,3.907360315322876,0.29630422592163086,
2021-05-20,JPM,0.06069305166602135,3.9157793521881104,0.3010651767253876,
2021-05-21,JPM,0.04989636689424515,3.854605197906494,0.26087361574172974,
2021-05-24,JPM,0.05154348537325859,3.868654489517212,0.26086437702178955,
2021-05-25,JPM,0.05730929970741272,3.8964786529541016,0.28375568985939026,
2021-05-26,JPM,0.04870432987809181,3.842288017272949,0.25359392166137695,
2021-05-27,JPM,0.05101511999964714,3.872047185897827,0.2593560814857483,
2021-05-28,JPM,0.04822282865643501,3.8358888626098633,0.2473221719264984,
2021-06-01,JPM,0.047115687280893326,3.829514265060425,0.2465338110923767,
2021-06-02,JPM,0.04623060300946236,3.8355283737182617,0.24045737087726593,
2021-06-03,JPM,0.052103009074926376,3.8549907207489014,0.2670983672142029,
2021-06-04,JPM,0.04816384240984917,3.8305206298828125,0.25384241342544556,
2021-06-07,JPM,0.04703105241060257,3.8253207206726074,0.24752208590507507,
2021-06-08,JPM,0.03442062437534332,3.7442705631256104,0.18640020489692688,
2021-06-09,JPM,0.051105204969644547,3.8562979698181152,0.26382118463516235,
2021-06-10,JPM,0.04019280523061752,3.784205198287964,0.21699821949005127,
2021-06-11,JPM,0.04898020997643471,3.8520679473876953,0.2550128102302551,
2021-06-14,JPM,0.050581272691488266,3.8641631603240967,0.25425904989242554,
2021-06-15,JPM,0.0556723028421402,3.8800830841064453,0.2836757302284241,
2021-06-16,JPM,0.05883827432990074,3.9305331707000732,0.2866266667842865,
2021-06-17,JPM,0.05053731054067612,3.856696367263794,0.2527872622013092,
2021-06-18,JPM,0.05817319452762604,3.963663101196289,0.2937556207180023,
2021-06-21,JPM,0.051201801747083664,3.9649643898010254,0.24499382078647614,
2021-06-22,JPM,0.05726638063788414,3.9240989685058594,0.27454492449760437,
2021-06-23,JPM,0.04268672317266464,3.796373128890991,0.22625824809074402,
2021-06-24,JPM,0.0477183535695076,3.890733242034912,0.23937922716140747,
2021-06-25,JPM,0.05061406269669533,3.872000217437744,0.2544058859348297,
2021-06-28,JPM,0.042598873376846313,3.787656784057617,0.22084681689739227,
2021-06-29,JPM,0.04434669017791748,3.8038198947906494,0.2343999594449997,
2021-06-30,JPM,0.045412518084049225,3.8337526321411133,0.23626559972763062,
2021-07-01,JPM,0.036069661378860474,3.7582345008850098,0.19463104009628296,
2021-07-02,JPM,0.03605024144053459,3.7418673038482666,0.1927529275417328,
2021-07-06,JPM,0.042742278426885605,3.797886848449707,0.22344160079956055,
2021-07-07,JPM,0.04096132144331932,3.80534291267395,0.2196679562330246,
2021-07-08,JPM,0.04990585893392563,3.856630563735962,0.2586067020893097,
2021-07-09,JPM,0.05042564868927002,3.856611728668213,0.26521486043930054,
2021-07-12,JPM,0.04430074617266655,3.844599962234497,0.22459523379802704,
2021-07-13,JPM,0.04678504541516304,3.8373863697052,0.23468546569347382,
2021-07-14,JPM,0.052218690514564514,3.8671212196350098,0.2699722647666931,
2021-07-15,JPM,0.05826610326766968,3.906949996948242,0.29073718190193176,
2021-07-16,JPM,0.05303926765918732,3.8488352298736572,0.2735578715801239,
2021-07-19,JPM,0.05657460540533066,3.903867721557617,0.28825438022613525,
2021-07-20,JPM,0.056338608264923096,3.955669641494751,0.27144238352775574,
2021-07-21,JPM,0.04764017462730408,3.980274200439453,0.22057844698429108,
2021-07-22,JPM,0.04206268861889839,3.78153920173645,0.21778708696365356,
2021-07-23,JPM,0.037204112857580185,3.7851173877716064,0.19863006472587585,
2021-07-26,JPM,0.05295959860086441,3.94450306892395,0.25885316729545593,
2021-07-27,JPM,0.057371798902750015,3.8913424015045166,0.28544214367866516,
2021-07-28,JPM,0.047226469963788986,3.8238158226013184,0.2476653903722763,
2021-07-29,JPM,0.050482623279094696,3.867955446243286,0.25978657603263855,
2021-07-30,JPM,0.051833562552928925,3.858304977416992,0.26518556475639343,
2021-08-02,JPM,0.04802459478378296,3.8268182277679443,0.2554139494895935,
2021-08-03,JPM,0.048603229224681854,3.8465335369110107,0.2589559257030487,
2021-08-04,JPM,0.03520933538675308,3.754213333129883,0.19039961695671082,
2021-08-05,JPM,0.04958966746926308,3.8411965370178223,0.260913223028183,
2021-08-06,JPM,0.0454123392701149,3.846320867538452,0.23513472080230713,
2021-08-09,JPM,0.05069410428404808,3.8665502071380615,0.250578373670578,
2021-08-10,JPM,0.06205765902996063,3.9070844650268555,0.3069162368774414,
2021-08-11,JPM,0.04418783634901047,3.825068712234497,0.23213058710098267,
2021-08-12,JPM,0.04794839769601822,3.8273236751556396,0.24974055588245392,
2021-08-13,JPM,0.04148741066455841,3.777099847793579,0.21952101588249207,
2021-08-16,JPM,0.03187132626771927,3.7311456203460693,0.17508697509765625,
2021-08-17,JPM,0.032873351126909256,3.7446391582489014,0.18241257965564728,
2021-08-18,JPM,0.0652645155787468,3.9576334953308105,0.31597477197647095,
2021-08-19,JPM,0.06167886033654213,3.9327831268310547,0.30303895473480225,
2021-08-20,JPM,0.04840347170829773,3.8518457412719727,0.25608107447624207,
2021-08-23,JPM,0.043539635837078094,3.82902193069458,0.22947059571743011,
2021-08-24,JPM,0.05250338092446327,3.878115177154541,0.264639288187027,
2021-08-25,JPM,0.04991447553038597,3.852519989013672,0.2566220760345459,
2021-08-26,JPM,0.05257138982415199,3.8652095794677734,0.2653782069683075,
2021-08-27,JPM,0.04878033325076103,3.835075616836548,0.2567345201969147,
2021-08-30,JPM,0.03351254388689995,3.73286509513855,0.17873471975326538,
2021-08-31,JPM,0.03792625293135643,3.7590198516845703,0.2064843475818634,
2021-09-01,JPM,0.04443169757723808,3.8238043785095215,0.23257683217525482,
2021-09-02,JPM,0.04779564589262009,3.848978042602539,0.25152382254600525,
2021-09-03,JPM,0.04477034881711006,3.8121562004089355,0.23612745106220245,
2021-09-07,JPM,0.05636076629161835,3.9068949222564697,0.2784974277019501,
2021-09-08,JPM,0.04987381026148796,3.8428266048431396,0.2607535123825073,
2021-09-09,JPM,0.05963036045432091,3.930804967880249,0.2938680648803711,
2021-09-10,JPM,0.06196272000670433,3.9276530742645264,0.3025156259536743,
2021-09-13,JPM,0.058149173855781555,3.8963663578033447,0.2936404049396515,
2021-09-14,JPM,0.04910973832011223,3.8446996212005615,0.2525620460510254,
2021-09-15,JPM,0.046680428087711334,3.819448471069336,0.2499334067106247,
2021-09-16,JPM,0.04391396790742874,3.8106236457824707,0.23229506611824036,
2021-09-17,JPM,0.05989933758974075,3.901249647140503,0.2975294888019562,
2021-09-20,JPM,0.06919118762016296,3.96470308303833,0.3314466178417206,
2021-09-21,JPM,0.05841431766748428,3.972024917602539,0.286305695772171,
2021-09-22,JPM,0.058897558599710464,3.9750521183013916,0.2783520221710205,
2021-09-23,JPM,0.05794762074947357,3.9220681190490723,0.28042325377464294,
2021-09-24,JPM,0.05886290594935417,3.9081501960754395,0.28399816155433655,
