model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,55,123,3.789379835128784,3.9024016857147217,3.955998420715332,-0.05133476451713914
state_free,1,55,42,3.821258544921875,3.9113192558288574,3.964123010635376,-0.0432101745970952
state_free,1,55,7,3.7961244583129883,3.9117798805236816,3.9779491424560547,-0.029384042776416486
state_free,1,55,123,3.7883317470550537,3.9112939834594727,3.9765093326568604,-0.03082385257561082
state_cond,5,55,42,3.796165943145752,3.940880537033081,3.9973084926605225,-0.010024692571948712
state_cond,5,55,7,3.7793118953704834,3.9478726387023926,3.9992516040802,-0.008081581152270978
state_cond,5,55,123,3.804203748703003,3.9396846294403076,3.9959654808044434,-0.011367704428027814
state_free,5,55,42,3.835857629776001,3.9486758708953857,3.999783754348755,-0.0075494308837162905
state_free,5,55,7,3.8297297954559326,3.9346821308135986,4.0031280517578125,-0.004205133474658673
state_free,5,55,123,3.8033134937286377,3.94966459274292,4.008315086364746,0.0009819011322749205
state_cond,10,55,42,3.8232107162475586,3.976025104522705,4.032501220703125,0.025168035470653827
state_cond,10,55,7,3.8336973190307617,3.978257656097412,4.0441155433654785,0.03678235813300734
state_cond,10,55,123,3.823518991470337,3.9762308597564697,4.054014682769775,0.04668149753730422
state_free,10,55,42,3.8053483963012695,3.988158941268921,4.0446391105651855,0.037305925332714374
state_free,10,55,7,3.8394739627838135,3.978055715560913,4.045594692230225,0.038261506997753436
state_free,10,55,123,3.8394618034362793,3.987050771713257,4.035342216491699,0.028009031259228045
state_cond,21,55,42,3.8067574501037598,3.991736888885498,3.984283924102783,-0.02304926112968797
state_cond,21,55,7,3.77675724029541,4.017198085784912,4.001045227050781,-0.006287958181689923
state_cond,21,55,123,3.7747740745544434,4.017879009246826,4.005369663238525,-0.0019635219939457826
state_free,21,55,42,3.8580100536346436,3.996288299560547,4.014686584472656,0.007353399240185077
state_free,21,55,7,3.8419644832611084,4.000663757324219,4.009860515594482,0.0025273303620112486
state_free,21,55,123,3.8442938327789307,3.99916672706604,3.99753737449646,-0.009795810736011212
state_cond,63,55,42,3.713141918182373,4.224458694458008,4.1212849617004395,0.11395177646796828
state_cond,63,55,7,3.7092814445495605,4.238883018493652,4.158512115478516,0.15117893024604445
state_cond,63,55,123,3.7138452529907227,4.205897331237793,4.153166770935059,0.14583358570258742
state_free,63,55,42,3.72943115234375,4.255123615264893,4.150166034698486,0.14283284946601515
state_free,63,55,7,3.7139110565185547,4.250019073486328,4.125563144683838,0.11822995945136672
state_free,63,55,123,3.7204294204711914,4.217957973480225,4.124159336090088,0.11682615085761672
