model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,5,35,42,3.3829941749572754,3.443776845932007,3.5172383785247803,-0.0381096829646332
state_free,5,35,7,3.3809144496917725,3.4400763511657715,3.525505542755127,-0.0298425187342865
state_free,5,35,123,3.371399164199829,3.451303005218506,3.5259432792663574,-0.029404782223056
state_cond,10,35,42,3.3803536891937256,3.5105600357055664,3.540055513381958,-0.0152925481074555
state_cond,10,35,7,3.3918604850769043,3.501601457595825,3.53149676322937,-0.0238512982600433
state_cond,10,35,123,3.386732816696167,3.4968457221984863,3.531145572662353,-0.0242024888270599
state_free,10,35,42,3.3871591091156006,3.5166215896606445,3.5328688621521,-0.0224791993373139
state_free,10,35,7,3.383760452270508,3.506715774536133,3.5328824520111084,-0.0224656094783051
state_free,10,35,123,3.4007530212402344,3.500157594680786,3.5333504676818848,-0.0219975938075287
state_cond,21,35,42,3.38034462928772,3.514547824859619,3.545459985733032,-0.0098880757563812
state_cond,21,35,7,3.3785791397094727,3.524021863937378,3.54434585571289,-0.0110022057765228
state_cond,21,35,123,3.371377468109131,3.5221498012542725,3.54819130897522,-0.0071567525141937
state_free,21,35,42,3.370970726013184,3.531872034072876,3.5437235832214355,-0.0116244782679779
state_free,21,35,7,3.384119033813477,3.5079965591430664,3.529623031616211,-0.0257250298732025
state_free,21,35,123,3.3784754276275635,3.5183234214782715,3.5378098487854004,-0.0175382127040131
state_cond,63,35,42,3.385851621627808,3.692833662033081,3.640371322631836,0.0850232611424224
state_cond,63,35,7,3.379218101501465,3.7037415504455566,3.636924743652344,0.0815766821629302
state_cond,63,35,123,3.37903356552124,3.652974367141724,3.617236375808716,0.0618883143193023
state_free,63,35,42,3.382167339324951,3.682426929473877,3.640596628189087,0.0852485666996734
state_free,63,35,7,3.386393547058105,3.682698011398315,3.6176328659057617,0.0622848044163482
state_free,63,35,123,3.38672399520874,3.6682844161987305,3.603645086288452,0.0482970247990386
state_cond,1,55,42,3.8026771545410156,3.842114210128784,3.9531219005584717,-0.054211284673999494
