date,daily_return,price
2001-08-23,0.005414,65.0
2001-08-24,-0.027077,63.24
2001-08-27,-0.007748,62.75
2001-08-28,-0.014183,61.86
2001-08-29,-0.02926,60.05
2001-08-30,0.002998,60.23
2001-08-31,0.021086,61.5
2001-09-04,0.006667,61.91
2001-09-05,-0.000969,61.29
2001-09-06,-0.024637,59.78
2001-09-07,-0.019906,58.59
2001-09-10,-0.016044,57.65
2001-09-17,-0.057242,54.35
2001-09-18,0.013248,55.07
2001-09-19,-0.001271,55.0
2001-09-20,-0.024909,53.63
2001-09-21,-0.04904,51.0
2001-09-24,0.046078,53.35
2001-09-25,0.032802,55.1
2001-09-26,-0.000907,55.05
2001-09-27,0.033243,56.88
2001-09-28,0.026723,58.4
2001-10-01,0.009418,58.95
2001-10-02,0.008991,59.48
2001-10-03,0.008574,59.99
2001-10-04,-0.018336,58.89
2001-10-05,-0.046867,56.13
2001-10-08,-0.033494,54.25
2001-10-09,-0.03871,52.15
2001-10-10,0.050815,54.8
2001-10-11,-0.00365,54.6
2001-10-12,-0.029121,53.01
2001-10-15,0.047916,55.55
2001-10-16,0.038884,57.71
2001-10-17,-0.01057,57.1
2001-10-18,-0.001751,57.0
2001-10-19,0.000526,57.03
2001-10-22,0.024198,58.41
2001-10-23,0.00856,58.91
2001-10-24,0.017654,59.95
2001-10-25,0.014012,60.79
2001-10-26,-0.002303,60.65
2001-10-29,-0.018961,59.5
2001-10-30,-0.008403,59.0
2001-10-31,-0.000169,58.99
2001-11-01,0.016274,59.95
2001-11-02,0.015346,60.87
2001-11-05,0.002629,61.03
2001-11-06,0.017696,62.11
2001-11-07,0.010304,62.75
2001-11-08,0.005578,63.1
2001-11-09,-0.000792,63.05
2001-11-12,-0.000476,63.02
2001-11-13,0.006982,63.46
2001-11-14,0.00063,63.5
2001-11-15,-0.004094,63.24
2001-11-16,-0.011069,62.54
2001-11-19,0.022546,63.95
2001-11-20,-0.00688,63.51
2001-11-21,0.001102,63.58
2001-11-23,0.022177,64.99
2001-11-26,-0.000923,64.93
2001-11-27,-0.022332,63.48
2001-11-28,-0.027883,61.71
2001-11-29,0.030627,63.6
