model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,10,35,42,3.3793604373931885,3.5605885982513428,3.716038942337036,0.1606908808476226
state_free,10,35,7,3.392797470092773,3.5383877754211426,3.712932109832764,0.1575840483433501
state_free,10,35,123,3.3957951068878174,3.5473458766937256,3.728987455368042,0.1736393938786284
state_cond,21,35,42,3.3828485012054443,3.5951764583587646,3.810518741607666,0.2551706801182525
state_cond,21,35,7,3.382884979248047,3.5949976444244385,3.813931941986084,0.2585838804966704
state_cond,21,35,123,3.379996061325073,3.592806577682495,3.831178903579712,0.2758308420902984
state_free,21,35,42,3.3971667289733887,3.578354835510254,3.7786362171173096,0.223288155627896
state_free,21,35,7,3.383684635162353,3.6023478507995605,3.8618528842926025,0.306504822803189
state_free,21,35,123,3.386263847351074,3.5963313579559326,3.81460189819336,0.2592538367039458
state_cond,63,35,42,3.3006157875061035,3.859025478363037,4.134819507598877,0.5794714461094634
state_cond,63,35,7,3.2976999282836914,3.854169130325317,4.18202543258667,0.6266773710972564
state_cond,63,35,123,3.301560640335083,3.809115886688232,4.115703582763672,0.5603555212742584
state_free,63,35,42,3.309049129486084,3.8071677684783936,4.111988067626953,0.5566400061375396
state_free,63,35,7,3.3004817962646484,3.801033735275269,4.08292818069458,0.5275801192051666
state_free,63,35,123,3.301990032196045,3.812745094299317,4.151319980621338,0.5959719191319244
state_cond,1,55,42,3.757803201675415,3.8373327255249023,4.1000447273254395,0.09271154209296828
state_cond,1,55,7,3.7496702671051025,3.843618154525757,4.100444316864014,0.0931111316315425
state_cond,1,55,123,3.7715611457824707,3.8350720405578613,4.088394641876221,0.08106145664374953
state_free,1,55,42,3.779360294342041,3.840728759765625,4.113769054412842,0.10643586918037062
state_free,1,55,7,3.7637178897857666,3.8376550674438477,4.104175567626953,0.09684238239448195
state_free,1,55,123,3.7778446674346924,3.8368797302246094,4.100939750671387,0.09360656543891555
state_cond,5,55,42,3.8299715518951416,3.916275978088379,4.084236145019531,0.07690295978706008
state_cond,5,55,7,3.823319911956787,3.927988290786743,4.1022233963012695,0.09489021106879836
state_cond,5,55,123,3.8106443881988525,3.916797637939453,4.0842132568359375,0.07688007160346633
state_free,5,55,42,3.834920644760132,3.9230544567108154,4.08894681930542,0.08161363407294875
