t,dobrushin,row_hetero,RV_t,VIX_t
455,0.0361255214083939,0.009332610266628,6.1259293473479e-05,10.18
456,0.0370824099518358,0.0096563554716983,8.244750171101794e-05,10.2
457,0.0448488497640937,0.0115618755695996,8.735398929930437e-05,9.93
458,0.0439966688863933,0.0112932910785229,8.680511772893033e-05,9.14
459,0.039782014908269,0.0102518639511582,8.25696488882826e-05,9.4
460,0.0376154775731265,0.0097615261954139,8.267452915057016e-05,9.89
461,0.0371865527704358,0.009641272750266,6.419496835296806e-05,9.78
462,0.0400201450102031,0.0103463495241145,6.837858470538605e-05,10.5
463,0.0402101909276098,0.0102992641313083,6.809387430998036e-05,11.29
464,0.0378175140358507,0.0097821972659014,6.865193509039095e-05,11.5
465,0.0383380639832466,0.0099410415423237,6.235603917041035e-05,11.59
466,0.0367850855691358,0.0094522867284351,6.225974089900774e-05,13.13
467,0.0402327349875122,0.0103487920599302,4.888123791427048e-05,11.76
468,0.0369897335767746,0.0096236556749602,4.886497863425763e-05,11.43
469,0.0353342419257387,0.0091253331997227,4.541441178339435e-05,10.65
470,0.0404329285956919,0.0104205305296112,0.0001101068231939,9.73
471,0.0376550469081848,0.0095147259371913,0.0001354694158157,9.88
472,0.0405533108860254,0.0102945809653938,0.0001329155662412,9.67
473,0.0438019270077347,0.0110498578783112,0.0001328675525976,9.87
474,0.0424074481707066,0.0107803976367092,0.0001488491819676,10.03
475,0.0419958438724279,0.0105892655242121,0.0001575333806195,10.7
476,0.0427632420323789,0.0109514512225157,0.0001586512457071,11.28
477,0.0414653732441365,0.0106354795496672,0.000134662636393,11.43
478,0.0396743412129581,0.0102102507451417,0.0001281469412361,11.68
479,0.0375951521564275,0.0096099139178667,0.0001296706613474,11.33
480,0.0380661927629262,0.009844147878376,0.0001310711771803,11.02
481,0.0386094271671026,0.009891990395984,0.0001448120424082,10.16
482,0.0418934193439781,0.0107646574341513,0.0001469715222128,9.58
483,0.0402649373281747,0.0103694320433719,0.0001507767036948,9.34
484,0.0455795696470886,0.0113888910297392,0.0001514528791279,9.92
485,0.0375192374922335,0.009620225317588,0.0001521184506652,10.18
486,0.0389156874734908,0.0100327580643548,0.0001533366811052,10.49
487,0.0394226263742893,0.0101413775194649,0.0001596436646634,9.42
488,0.0368874750565737,0.0093484269636949,0.0001600822240135,9.53
489,0.0403479100205004,0.0103442072526548,0.000160670418347,10.03
490,0.0367041216231882,0.009490390303184,0.0001575722085388,9.72
491,0.0369899624492973,0.0095154687389104,0.0001086160917562,9.62
492,0.0357735966099426,0.0091029531894696,9.139380256586202e-05,9.9
493,0.0377173251472413,0.0097856225668505,9.267219769769102e-05,10.25
494,0.0377952877897769,0.0096816310712358,9.26322138551868e-05,10.47
495,0.0378648114856332,0.0097674965366144,7.692431208775894e-05,10.18
496,0.0376152507960796,0.0093313367610878,7.182309036114578e-05,11.04
497,0.0376523863524198,0.0089816977323255,6.787509173381669e-05,9.77
498,0.0378006808459758,0.0092255589843849,6.726504487140389e-05,9.15
499,0.0376691627316176,0.0092419585708516,6.577950040277726e-05,9.22
500,0.0375499064102768,0.0092492284867849,6.501703593532201e-05,9.22
501,0.03741489443928,0.0091768744310696,7.067543438805127e-05,9.52
502,0.0374380848370492,0.0092062217656911,6.094566712225381e-05,10.08
503,0.0366286099888384,0.0085308343353947,5.493157772648086e-05,9.82
504,0.0371662266552448,0.0090992573623605,4.92137656510247e-05,9.88
505,0.0370292798615992,0.0090039957879167,4.9337152087224066e-05,10.16
506,0.0367510896176099,0.0087124350665745,5.046745370183157e-05,11.66
507,0.0368281491100788,0.0092017144441403,4.908007904421951e-05,11.91
508,0.0368567043915391,0.0089676494255461,4.5655926442095405e-05,12.22
509,0.0367319933138787,0.0090929344992595,4.372946626510829e-05,11.27
510,0.0366075662896037,0.0088933815326704,4.08332860364401e-05,11.03
511,0.03654768737033,0.0089804728418237,4.185066596696268e-05,11.1
512,0.036405811086297,0.0088953930207274,4.999164411971286e-05,11.47
513,0.0363939539529383,0.0086432493564606,4.365287831210715e-05,11.58
514,0.0365200825035572,0.0089919299087941,4.422216935377292e-05,11.08
515,0.0364304292015731,0.009059453894218,7.627617983420813e-05,13.84
516,0.0355773600749671,0.0081646196192964,0.0001948180822733,14.79
517,0.0295518818311393,0.0064531213581963,0.0002358410183628,13.54
518,0.037645595613867,0.0090092260007956,0.0002370380614123,13.47
519,0.0371787031181156,0.008827439165025,0.000337537045315,17.31
520,0.0307401274330914,0.0067371903702315,0.0003516490858195,37.32
521,0.0377612211741507,0.0089844142804894,0.000361827743209,29.98
522,0.0377274905331432,0.0092382828607804,0.000350429478951,27.73
523,0.037591500673443,0.0090692047606714,0.0003746629489402,33.46
524,0.0376259656623005,0.00938251534295,0.0003737650431953,29.06
525,0.0371255124919116,0.0090490798036307,0.0003770221347202,25.61
526,0.036861534230411,0.0087457579914919,0.0003765759252166,24.97
527,0.0370882037095725,0.0089368501853712,0.0003711656302571,19.26
528,0.0369905745610594,0.0089696252455163,0.0003713167849328,19.13
529,0.0367687502875924,0.0087019766934893,0.0003831713223392,19.46
530,0.0369083825498819,0.0092841999473595,0.000389516315913,20.6
531,0.0366484741680324,0.0089782485656866,0.0003968947880787,20.02
532,0.0357681522145867,0.0082829730027051,0.0004097898587086,18.72
533,0.0357005624100565,0.0082091606400831,0.0004211996754519,16.49
534,0.0357195595279336,0.0081548507849024,0.0004196923956613,15.8
535,0.0371880596503615,0.0087586711941644,0.0004264262162023,18.59
536,0.0373820383101701,0.0092734586196616,0.0004018826742335,19.85
537,0.0371222058311104,0.0090299319350458,0.0002804800957288,22.47
538,0.0371533036231994,0.0088687746324623,0.000240096021492,19.59
539,0.0372023442760109,0.0090205963305903,0.000275324239578,18.73
540,0.0372403194196522,0.0093627276864868,0.0001648221980585,18.36
541,0.0365510298870503,0.0087746586380934,0.000163022319162,17.76
542,0.036367118358612,0.0085283645663899,0.0001628298358566,16.54
543,0.0366716855205595,0.0086241526955657,0.0001617308123359,14.64
544,0.036988865584135,0.0091050477453855,0.0001367323215118,15.78
545,0.0367099605500698,0.0086471178327445,0.0001389050058899,16.35
546,0.036960472818464,0.0087359412664215,0.0001364884015599,17.23
547,0.0371798947453498,0.0090679166951414,0.0001365192032747,16.59
548,0.037149257492274,0.0089277046723197,0.0002181136843456,15.8
549,0.031863565556705,0.0070180680471086,0.0002469616657995,19.02
550,0.0343967461958527,0.0076759639117703,0.0002771987663026,18.2
551,0.0387771041132509,0.009558080165625,0.0002769625731694,17.86
552,0.0363406557589769,0.0082737931172655,0.0002742254501349,23.34
553,0.0378330484963953,0.0088301513858315,0.0002885546122593,24.87
554,0.038369448389858,0.009513203085397,0.0002907745072418,21.03
555,0.0363273369148373,0.0082577188132387,0.0003029501489869,22.5
556,0.038423822261393,0.0094338701235174,0.0003026616887388,22.87
557,0.0382221082691103,0.0098872247725875,0.0003068388575881,19.97
558,0.0390638164244592,0.010004917354094,0.000333560558447,23.62
559,0.0412922827526927,0.010060829136784,0.0003430999487001,21.1
560,0.0386300480458885,0.0099429527460675,0.0003181718991193,20.06
561,0.036399601958692,0.0095294759113354,0.0003284320654048,18.94
562,0.041033309418708,0.010253682896269,0.0003591496551807,21.49
563,0.0364505250472575,0.0094923875523536,0.0003873355282401,21.77
564,0.0368321631103754,0.0084866137579334,0.0003864300830551,20.47
565,0.0403187177143991,0.0102004992665867,0.0003874096596463,20.24
566,0.0408692201599478,0.0102716749841315,0.0004134579065066,18.49
567,0.0373722992371767,0.0097031267626392,0.0004133229933144,17.41
568,0.0397893749177455,0.0101093193591393,0.000413730751763,16.56
569,0.0391818997450172,0.0100651945460976,0.0003296418556742,15.25
570,0.0407079071737825,0.0102458350247505,0.0002925469035944,15.6
571,0.0402123616077005,0.010225235323362,0.0002472478776579,15.96
572,0.0384915524628013,0.00997042636409,0.0002300108424958,16.88
573,0.0396089954301714,0.0101761354221288,0.0002317187896102,16.34
574,0.0407148199155926,0.0103054855953312,0.0002177648494487,18.02
575,0.0407537301070988,0.0103389153783821,0.0002017946223306,17.84
576,0.0417671385221183,0.0104721756012301,0.0001984735400268,16.24
577,0.0381816814187914,0.0099138266961983,0.0001904086982108,15.41
578,0.0371710571926087,0.009740282897759,0.0001984675899674,15.93
579,0.0371837951242923,0.0097122087623133,0.00018727773288,15.49
580,0.0357897821813821,0.0093182256250871,0.0001838594074535,15.97
581,0.0364740435034036,0.0095977732507192,0.0001690322881476,15.9
582,0.038591316435486,0.0099593252564469,0.0001531166065339,14.77
583,0.0373875522054731,0.0097666649671541,0.0001273798321587,14.75
584,0.0395743180997669,0.0101067026205335,8.921931494936238e-05,14.71
585,0.0369049485307186,0.0096944831766388,9.007208905686506e-05,13.42
586,0.0384202050045132,0.0099580026786736,0.0001007656281851,13.23
587,0.0408845418132841,0.0102859079806441,8.155087152574382e-05,12.65
588,0.0367015749216079,0.0096418217733903,8.378745744287206e-05,12.93
589,0.0376509306952357,0.0097960520871234,8.365570866629367e-05,14.63
590,0.0395911606028676,0.0101295344694595,8.918824923996585e-05,13.42
591,0.0410099509172141,0.0102982421327219,8.98257363840148e-05,13.43
592,0.0388660463504493,0.0100530271866807,0.0001780219844559,13.42
593,0.0358743923716247,0.0083258924435084,0.0002051796045067,13.08
594,0.0385901350528001,0.0099463392942767,0.0002108728006014,13.22
595,0.042473126668483,0.0104253917205012,0.0002165644014796,12.58
596,0.0383133417926728,0.0099197322860209,0.000214267756903,12.53
597,0.038776580709964,0.0100385627307951,0.0002100930556297,13.22
598,0.0402446174994111,0.0102867173175217,0.0002333573984452,17.02
599,0.037263651844114,0.0097081745378923,0.0002234890332006,14.94
600,0.0393022079952061,0.0100799682885659,0.0001992988940311,15.43
601,0.0383043778128922,0.0099334402245027,0.0001954503937719,13.46
602,0.0398090821690857,0.0101631893980181,0.0001961248346413,12.74
603,0.040982658509165,0.0103107407293987,0.0001959609537314,12.4
604,0.0405711946077644,0.0102663304694373,0.0002067891271432,11.64
605,0.0419911765493452,0.0102311842544913,0.0002056382997045,12.13
606,0.0430085631087422,0.0104557478217163,0.0002066614715762,12.18
607,0.0385461528785526,0.009997378089324,0.0001970094298848,12.35
608,0.0408854656852781,0.0103668238835954,0.0001912362314954,12.34
609,0.0386925186030566,0.0100312281356064,0.0001866357309089,12.94
610,0.0396451349370181,0.0101836101550245,0.0001959597811434,12.12
611,0.0425081658177077,0.0103770955951777,0.0001944001800016,11.98
612,0.0426500402390956,0.0105831514943629,0.0001946182717352,12.31
613,0.0421498077921569,0.0105612833215933,0.0001201609412993,13.35
614,0.0429571671411395,0.0105994021313058,0.000106608215946,12.79
615,0.0390647244639694,0.0100694630984906,0.0001021092667987,14.64
616,0.0430072150193154,0.010605339349721,9.663657065318536e-05,13.77
617,0.0391329433768987,0.0101101564372002,0.000103841275689,17.33
618,0.0326648734044283,0.0088044867926098,0.0001036284059617,15.92
619,0.0308100561378523,0.0080699224086158,7.227753664557769e-05,17.91
620,0.0311869959114119,0.0081877974772932,0.0001250699029655,16.85
621,0.0281553299864754,0.0070529641288799,0.0001250583460258,16.09
622,0.0330006533768028,0.0088729080082441,0.0001250422328436,15.6
623,0.0310893305577337,0.0081839610853856,0.0001259712698358,16.14
624,0.0308468816801905,0.0080417660911652,0.0001264437053688,14.97
625,0.0360433298628777,0.0094848261537776,0.0001905323538445,13.37
626,0.030481984373182,0.00766465874116,0.0001904279273822,12.69
627,0.0319704122375696,0.0084499396810226,0.0001935045346336,12.64
628,0.0304970225552096,0.0078577770550518,0.0002038036762154,13.63
629,0.0357064567506313,0.00946428039384,0.0002099877125728,12.58
630,0.0298809572122991,0.0076390380608952,0.0002231734491515,12.18
631,0.0304396480787545,0.0077607091872165,0.0002048023023113,12.83
632,0.0305967951426282,0.0078887673417852,0.0001971975735919,12.06
633,0.0302043639821931,0.0077417926652739,0.0001991828917205,12.1
634,0.0312490365467965,0.0081866385111027,0.0001795392504056,12.87
635,0.02975914767012,0.0075851888864642,0.0001735585410405,12.86
636,0.0304481392959132,0.0078300082552801,0.0001868875019486,12.62
637,0.0345118681434541,0.0092303606458886,0.0001862997840644,12.41
638,0.0304529246641322,0.0078364285019536,0.0001681163097712,12.29
639,0.0300846411846578,0.0077339096319381,0.0001673257341694,12.14
640,0.0295689647318795,0.0075334071009247,0.0001685435435415,13.03
641,0.03022226318717,0.0077990873666599,0.0001351849644564,14.26
642,0.0298770946683362,0.0076557967667577,0.0001297140879947,12.83
643,0.0296453217742964,0.0075931003931847,0.0001350739889149,13.15
644,0.0311213366221636,0.0081716082908639,0.0001449484178783,12.19
645,0.032272819429636,0.0086126937653229,0.0001606174770284,11.64
646,0.0324656195007264,0.0087500983300408,9.25569650211107e-05,11.27
647,0.0295210782205685,0.0075432183744655,9.71637554739184e-05,10.93
648,0.0314759821631014,0.0083277209909626,9.723494285703856e-05,10.85
649,0.0290779304923489,0.0073847962502603,8.419144376844108e-05,11.27
650,0.0300415952224284,0.0077680718152147,7.929490904845265e-05,13.16
651,0.0296789542771875,0.0075901241258087,6.509881442986501e-05,14.78
652,0.0301027307286858,0.0077997392330393,6.327359591290557e-05,13.31
653,0.0302530344342812,0.0078440500518953,5.925604283069308e-05,14.64
654,0.0298804192570969,0.0077073628462299,7.387334169291623e-05,13.45
655,0.0289038594346493,0.0072735462466298,7.045430849763362e-05,12.64
656,0.0303054030518978,0.0078729884388546,6.903686286288959e-05,12.49
657,0.0298292856896296,0.0077037149816061,5.8745151117309185e-05,12.86
658,0.0305601004511117,0.007966136918262,5.807245771255527e-05,12.25
659,0.0317491360474377,0.0083879114956491,5.844204651819495e-05,12.41
660,0.0295888846740126,0.0075740566038172,5.545275400844903e-05,11.99
661,0.0313071946147829,0.0082276265155712,5.586121166850444e-05,12.16
662,0.0308172164950519,0.0080584818290339,5.515378283387317e-05,12.5
663,0.0303608836838975,0.0078493538017851,5.528051619173367e-05,12.25
664,0.0306122242473065,0.0079943079912175,5.615126882873072e-05,13.53
665,0.0293102352879941,0.0074815105477517,5.80686290892403e-05,12.86
666,0.0322444555349648,0.0086328443086483,4.738123094724798e-05,13.16
667,0.0306534429546445,0.0079351714197608,4.49538502223627e-05,13.91
668,0.0305095404619351,0.0079187395212613,4.218391315950683e-05,14.65
669,0.0298319262219592,0.007670237037419,3.854576613775806e-05,14.88
670,0.0292095008771866,0.0074616759741108,7.898885328373362e-05,14.16
671,0.028387333615683,0.0070677669954044,8.048164450805053e-05,13.22
672,0.0306634721346199,0.0078658000594287,8.264359555299298e-05,13.14
673,0.0363523107953369,0.0095242058670129,8.780215577618268e-05,12.37
674,0.0322308801114559,0.0085788598905007,8.83845342270504e-05,12.07
675,0.0304733421653509,0.0079060686874495,7.977776129269217e-05,13.68
676,0.0329960063099861,0.0088946955833546,7.956455513575719e-05,12.79
677,0.0318864076398313,0.008419104265394,8.876094031282112e-05,11.75
678,0.0347573340404778,0.0092796583478072,9.024749808175992e-05,11.8
679,0.0296207601204514,0.0075834942410891,9.01143454532875e-05,11.68
680,0.0308558130636811,0.0080001014469799,9.33310854669958e-05,12.2
681,0.0182765289209783,0.004159995518399,9.22371995840216e-05,12.42
682,0.0179205969907343,0.0040870467658697,9.29527495384124e-05,12.89
683,0.0175190595909953,0.0039955796347774,9.448126073945458e-05,12.41
684,0.0182363293133676,0.0041563670285773,9.553140084562732e-05,12.12
685,0.0173455369658768,0.0039608069805284,0.0001276684903029,12.0
686,0.0157582024112343,0.0037285883694586,0.0001626580582955,12.05
687,0.0158317303285002,0.0038395669380271,0.0001642966956445,11.61
688,0.0163732296787202,0.003839265905722,0.0001643253513602,14.22
689,0.0173509628511965,0.0039720778958715,0.000191621491896,14.82
690,0.0191168170422315,0.0043418750869304,0.0001984099395549,15.69
691,0.0183832636103034,0.0041745171477698,0.0001558824860944,15.95
692,0.0167631856165826,0.0038729806835151,0.0001480438269821,22.96
693,0.0178962354548275,0.0040767408556207,0.0001526041069704,24.98
694,0.0170061285607516,0.0039167602399132,0.0001530443016268,21.31
695,0.0169381988234817,0.0039136338728144,0.0001617448813792,21.3
696,0.016508740838617,0.0038631039398788,0.0001797204987229,17.62
697,0.0189796383492648,0.0043061626843029,0.0001839517124323,17.4
698,0.0169420917518436,0.0039198662985354,0.0001943678276068,20.06
699,0.0187257365323603,0.0042464701728487,0.0002119001252243,19.89
700,0.0189761640504002,0.0043059901262222,0.0002389360510512,19.64
701,0.0187960602343082,0.0042641121624445,0.0002323597639635,20.71
702,0.0180204762145876,0.0041052851004381,0.0002316931306863,25.23
703,0.017145771998912,0.0039318419510015,0.0002353329377718,24.22
704,0.0188542860560119,0.0043019422339369,0.0002342352621979,24.16
705,0.0186422085389494,0.004250501941024,0.0002507186324609,24.7
706,0.0193325653672218,0.0044197095520418,0.0002196721659733,23.35
707,0.0186760537326335,0.0042626302394551,0.000177511484954,21.23
708,0.017506344243884,0.0040024171680563,0.0001948919429513,19.34
709,0.0166106205433607,0.0038452655886008,0.0001935422915309,19.51
710,0.0183477499522268,0.0041761487678496,0.0001940303807987,19.96
711,0.0163143216632306,0.0038137457926164,0.0002206038864099,19.91
712,0.0191403566859662,0.004349688570382,0.0002072210049007,16.36
713,0.0177812799811363,0.0040543307177095,0.0002089286378832,16.72
714,0.0182802430354058,0.0041604953288078,0.0002225249598297,17.36
715,0.0161609943024814,0.0037908426131614,0.0002195408808599,20.45
716,0.0176884061656892,0.0040433128938229,0.0002051125113998,20.02
717,0.0180667634122073,0.0041323380237476,0.000221796127755,21.25
718,0.0196785954758524,0.0044947384470942,0.0002087819407406,19.98
719,0.0185996163636446,0.0042441648465615,0.0002061773530153,18.14
720,0.0185596882365643,0.0042246786752082,0.0001993362324167,20.1
721,0.017499266192317,0.004003214489932,0.0001824593718797,22.48
722,0.0179479140788316,0.0040827848330792,0.0001856759546932,20.8
723,0.0181313157081604,0.0041254997090358,0.000285977495588,21.52
724,0.0155391241423785,0.0038016911508258,0.000299423560817,18.9
725,0.0163225349970161,0.0038575823083269,0.0003098011874415,19.02
726,0.0165458004921674,0.0038638846804497,0.0002999156332157,18.49
727,0.0165664213709533,0.0038891470160096,0.0002928590056804,18.79
728,0.017251830548048,0.0039763356888234,0.0002980843628004,18.07
729,0.0177692091092467,0.0040538885188524,0.0002846867552288,16.44
730,0.0179044227115809,0.0040879411704411,0.0002810578323378,20.74
731,0.017190215177834,0.0039709236272156,0.0002709973804874,21.19
732,0.0168728940188884,0.0039372529483303,0.000226139009547,23.23
733,0.0173829868435859,0.0040029210775388,0.0002276633456614,22.64
734,0.0168991484679281,0.0039697965030066,0.0002185434687009,21.76
735,0.0170626193284988,0.0040104272145062,0.0002220103584382,21.46
736,0.0177219265606254,0.0042392365295778,0.0002326938491088,20.65
737,0.0171191561967134,0.0040074546774378,0.0003450961662037,21.63
738,0.0200766390189528,0.0045371241510064,0.000314654140783,24.52
739,0.0182870333082973,0.0041605389799283,0.0003104109491961,25.58
740,0.0176617549732327,0.0040547787986369,0.0003058235360827,25.58
741,0.0188029860146343,0.0042765370360026,0.0003311066075142,28.38
742,0.019156782887876,0.0043465039213046,0.0003325542784494,30.11
743,0.0366604758892208,0.009176755471387,0.0004114468174244,36.07
744,0.0250500427791848,0.0062260386142064,0.0003294528640116,30.41
745,0.0290315703023225,0.0074749603626076,0.000315639970323,29.96
746,0.0286604408174753,0.00736876704012,0.0003020860166776,28.34
747,0.0287158591672778,0.0073845172617647,0.0002860522780332,25.42
748,0.0283570749452337,0.0072690503792492,0.0002825273074747,23.22
749,0.0295524501707404,0.0076579125848934,0.0002857422227134,25.45
750,0.0288872888777405,0.0073989862250007,0.0002882232296222,21.38
751,0.0320013861637562,0.0081064639045458,0.0002868267711848,21.4
752,0.028133699321188,0.0071776434445208,0.0002768655813984,20.47
753,0.0273109573172405,0.0069408756636885,0.0002837102301939,19.98
754,0.0261254275683313,0.0065629757613081,0.0002890053104987,19.5
755,0.0327496302779763,0.0083596400076191,0.0002837805929928,18.19
756,0.0276020515011623,0.0070477271728493,0.0002469043650049,19.07
757,0.0269080061698332,0.0068302764356612,0.0002119062854001,18.6
758,0.0268830675631761,0.0068084948660134,0.0001444424492023,19.04
759,0.02647346095182,0.0066919087344523,0.0001415880375033,18.06
760,0.0259260981110855,0.0065373540601947,0.000140030802253,17.8
761,0.0268487656721845,0.0068085308271375,0.0001460015499363,20.8
762,0.0305623714812099,0.0078884034875391,0.0001351458219729,19.52
763,0.0266208219109103,0.0067378046325022,0.000103989092525,18.89
764,0.0256343772634863,0.0064524510822036,4.712378314651019e-05,17.42
765,0.02771190344356,0.0070874555133634,4.728063368318547e-05,18.87
766,0.0259278224548324,0.0065453917164393,5.698026446306004e-05,19.13
767,0.0292739933356642,0.0076021372027042,6.236284643366987e-05,17.66
768,0.028669981053099,0.0073989224253278,6.365638669053041e-05,16.57
769,0.0272952890954911,0.0069604873948852,7.534111486173407e-05,16.14
770,0.0247050944017246,0.0061633342938177,7.181493256315102e-05,15.73
771,0.0256770759588107,0.0064614598316325,7.222025897764079e-05,15.57
772,0.0276173501042649,0.0070632276145634,0.0001136062828376,15.38
773,0.0236567789688706,0.0058419573790258,0.0001143467321898,16.37
774,0.0272837522206828,0.0069555550210039,0.0001032885256079,15.72
775,0.0251956460997462,0.0063234252474186,8.986545291423203e-05,15.97
776,0.0257570720277726,0.0064992713611823,9.076203193285483e-05,15.43
777,0.0267137166811153,0.0067865087076871,9.490416459323e-05,15.65
778,0.0246547106653451,0.0061598113476163,9.755645473465848e-05,16.22
779,0.0286679116543382,0.0073964277439145,9.697039981263533e-05,14.91
780,0.0259760594926774,0.0065612479122449,9.98711032825682e-05,14.88
781,0.0284892518538981,0.0073400795121084,9.964371009830254e-05,14.02
782,0.0266923176823183,0.0067670100144352,9.597560734573068e-05,14.46
783,0.0267960955388844,0.0068059297129574,9.544474129736238e-05,13.51
784,0.0261807349743321,0.0066200330249827,9.54947505727106e-05,14.85
785,0.0261515878373757,0.0066178905932853,9.706099682758744e-05,15.17
786,0.027840934228152,0.0071348906005497,9.708401712672818e-05,14.7
787,0.0260415866505354,0.0065764027387405,9.608623379846548e-05,14.78
788,0.0241182066965848,0.0060048316787263,9.07816205709231e-05,13.57
789,0.0263976122951135,0.0066892076779144,8.902818286857765e-05,14.63
790,0.0261090010171756,0.0065884872085668,7.981269502145605e-05,14.74
791,0.0246455604210495,0.0061605253905961,8.42942040945165e-05,15.74
792,0.0281272018328309,0.0071670823137868,8.15967242832644e-05,16.59
793,0.0254008508054539,0.0063770001200701,4.0329563619749165e-05,16.05
794,0.0267729999031871,0.0068040619797139,6.277942375513572e-05,14.33
795,0.0311382906511425,0.00806298158304,7.249402730750144e-05,13.77
796,0.0321128440555185,0.0082251023579551,0.0001125647542,13.41
797,0.0431054662913084,0.0104542248396309,0.0001139955824693,13.5
798,0.0309113897383213,0.0079441681639087,0.0001133843416055,12.88
799,0.0259579016128554,0.0065296302839599,0.0001121910072734,13.1
800,0.026918159215711,0.0068451092979848,0.0001214448264439,13.56
801,0.024659744114615,0.006162744235586,0.0001220481376123,13.91
802,0.0260031390935182,0.0065543293499823,0.0001807570587859,13.63
803,0.023570406017825,0.0058116467925171,0.0001813867436575,16.48
804,0.0271824807859957,0.0068980229861708,0.000181395096967,16.33
805,0.0278907141182571,0.0071107476347624,0.0001804404200448,14.68
806,0.0276967419777065,0.0070539300938321,0.0001776010353059,15.15
807,0.0281417351216077,0.0071975557826559,0.0001777673652404,14.43
808,0.0266735943732783,0.0067544062068428,0.0001736731768859,13.71
809,0.028778399573639,0.0074027153070677,0.0001738658777599,13.4
810,0.0272493544034659,0.0069183058676118,0.0001764647112469,13.36
811,0.0266314652981236,0.0067291105031239,0.0002753471496185,13.74
812,0.0263767681317403,0.0065022343020221,0.0002802415685997,13.58
813,0.0305140705313533,0.007978302509734,0.0002832164843252,12.82
814,0.025995654403232,0.0065425134605731,0.0003155562915704,13.18
815,0.0254425465827807,0.0062987690557873,0.0002902625556497,14.28
816,0.0287156393751502,0.0073973761344648,0.0002702907265619,13.3
817,0.0262370032723993,0.0066358051877406,0.0002070082911763,13.02
818,0.0265779511537402,0.0067331502267382,0.0001993514561496,12.01
819,0.0269987559877336,0.0068620972702223,0.0002004742960454,12.32
820,0.0266054891981184,0.0067431114629688,0.0001956415948369,12.18
821,0.0252133402973413,0.0063314306982463,0.000197499582546,12.6
822,0.0257154868450015,0.0064542953486268,0.0002000814589094,12.09
823,0.0270805307663977,0.0068848646860507,0.000169593409968,12.42
824,0.0279767755419015,0.0071730960489749,0.0001698840443018,12.28
825,0.0261135494802147,0.006599182524226,0.0001696549468846,13.14
826,0.0253509778995066,0.0063724453495156,0.0001782422514134,13.25
827,0.028122340561822,0.0072196560080856,0.0001967158028882,12.73
828,0.0309939018916338,0.0081678712433235,0.0002004471825862,13.11
829,0.0277422205545008,0.007091965952493,0.0001955856231316,13.12
830,0.0278602594044059,0.0071141837196117,0.0001961088420784,14.8
831,0.028002182720229,0.0071552669895994,0.000238021916941,14.42
832,0.0345050657633692,0.0090234234678223,0.0001336640820077,12.87
833,0.0262602280126884,0.0066264246662558,0.0001279729602261,15.44
834,0.0280001875944435,0.0071641485990724,0.0001306145126816,19.32
835,0.0252604595152661,0.0063350888941223,8.812613819472277e-05,19.4
836,0.027898981468752,0.0071367867312924,8.824487162126128e-05,19.1
837,0.0260398479877039,0.006570422103133,8.892521059657202e-05,16.04
838,0.0261089247651398,0.0065943559769678,9.12557834703358e-05,20.55
839,0.0279630576260387,0.0071655439294448,0.0001075439285956,18.06
840,0.0324023626744747,0.0085469284477433,0.0001140851280998,16.44
841,0.0254865577444434,0.00640515169342,0.0001133350088094,15.29
842,0.0296798481140285,0.0077018840097342,9.835822009381386e-05,15.96
843,0.0278533340897411,0.0071162204186021,0.0001005004666632,16.31
844,0.0294482025783509,0.0076283621611167,0.0001018359867729,14.95
845,0.0297120793256908,0.0077047161522763,0.000103693968162,14.75
846,0.0274557066150009,0.0069798199977311,0.0001571532551049,16.92
847,0.0245012771338224,0.0060459501512963,0.0001567291975923,15.85
848,0.0262954636709764,0.0066503716759722,0.0001465505863621,17.5
849,0.0265209299977868,0.0067189194387458,0.0001504340329857,17.9
850,0.029272862477228,0.0075774672077435,0.0001575596028085,17.3
851,0.0258240988478064,0.0064974094571715,0.000158281475814,18.71
852,0.0264513201545923,0.0066949750052181,0.0001299326962646,18.86
853,0.0290675233118236,0.0075192346560583,0.0001269981293568,16.97
854,0.0262274803826585,0.0066315180653398,0.000126680386568,16.09
855,0.0263199917972087,0.0066582857112177,0.0001191922487302,15.93
856,0.0273496420122683,0.006976811696308,0.0001280707247676,16.3
857,0.0252728480845689,0.0063369426732061,0.0001289844313692,15.94
858,0.0287560049910098,0.0074083472310443,0.0001286765131796,15.99
859,0.0272691994905471,0.0069309120449027,0.0001277521242905,15.91
860,0.0329285669140517,0.0085314829698967,0.0001112412179991,15.82
861,0.028522502630949,0.0073342203313127,0.0001091496598003,15.28
862,0.0303783651906996,0.0079240121897498,0.0001061735424895,15.35
863,0.0258359663421288,0.0065094704562578,0.0001062341428943,15.15
864,0.0263897482072934,0.006676311856951,0.000132825622681,14.33
865,0.0260295573389157,0.0064957039982632,0.0001341742325638,14.75
866,0.0343709564767777,0.0086314533332281,0.000134336641925,15.4
867,0.0348761170171201,0.0087932098669435,9.966824906630844e-05,15.26
868,0.0348059628158807,0.0088452661742365,0.0001004608079552,16.28
869,0.0342434113845229,0.0086881656193422,0.0001027073425853,16.21
870,0.0349753079935908,0.0088630121646555,9.535314793725487e-05,15.82
871,0.0347990388981998,0.0087898678920836,9.201120031229949e-05,15.08
872,0.0351040605455637,0.0088528311325343,9.52338707754368e-05,14.06
873,0.0346746514551341,0.0087182533485118,8.788449859710833e-05,12.93
