model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,55,123,3.8326199054718018,3.9125311374664307,3.9435973167419434,-0.06373586849052781
state_free,1,55,42,3.8619072437286377,3.918876886367798,3.9405884742736816,-0.06674471095878953
state_free,1,55,7,3.8705177307128906,3.919403314590454,3.9636244773864746,-0.043708707845996564
state_free,1,55,123,3.8533287048339844,3.9189858436584473,3.9583606719970703,-0.04897251323540086
state_cond,5,55,42,3.952665090560913,3.9719507694244385,3.989678144454956,-0.01765504077751512
state_cond,5,55,7,3.9477427005767822,3.9759738445281982,3.9874427318573,-0.01989045337517137
state_cond,5,55,123,3.904771089553833,3.9651732444763184,4.008936405181885,0.0016032199494135924
state_free,5,55,42,3.947789192199707,3.9719574451446533,3.999819040298462,-0.007514144934009259
state_free,5,55,7,3.944664239883423,3.9698374271392822,3.9934637546539307,-0.01386943057854051
state_free,5,55,123,3.9195728302001953,3.9646689891815186,4.014758110046387,0.0074249248139155455
state_cond,10,55,42,3.9589486122131348,3.990859031677246,3.9764649868011475,-0.030868198431323712
state_cond,10,55,7,3.9660873413085938,3.997175931930542,3.989546298980713,-0.017786886251758283
state_cond,10,55,123,3.969897985458374,3.992710828781128,3.9859511852264404,-0.021382000006030744
state_free,10,55,42,3.9595601558685303,3.9877376556396484,3.9900665283203125,-0.017266656912158673
state_free,10,55,7,3.958322525024414,3.9866652488708496,3.987130641937256,-0.020202543295215314
state_free,10,55,123,3.963352680206299,3.9933524131774902,3.9907310009002686,-0.01660218433220262
state_cond,21,55,42,3.958183765411377,4.0090460777282715,3.987647533416748,-0.019685651815723126
state_cond,21,55,7,4.004242897033691,4.0063629150390625,4.006534576416016,-0.0007986088164555483
state_cond,21,55,123,3.9664082527160645,4.007636547088623,3.990798234939575,-0.016534950292895978
state_free,21,55,42,3.995027780532837,4.004491329193115,4.003582954406738,-0.003750230825732892
state_free,21,55,7,4.000188827514648,4.0074052810668945,4.001491069793701,-0.005842115438770001
state_free,21,55,123,3.9659576416015625,4.008060455322266,3.9856953620910645,-0.02163782314140672
state_cond,63,55,42,4.000845909118652,4.008645057678223,4.0111188888549805,0.0037857036225092955
state_cond,63,55,7,3.997488498687744,4.008502006530762,4.009640693664551,0.002307508432079608
state_cond,63,55,123,4.0008955001831055,4.011227607727051,4.0257134437561035,0.018380258523632342
state_free,63,55,42,3.9847898483276367,4.016576766967773,4.001480579376221,-0.00585260585625047
state_free,63,55,7,3.9900929927825928,4.005187034606934,4.008426666259766,0.0010934810272944517
state_free,63,55,123,3.9925384521484375,4.012844085693359,4.015190601348877,0.00785741611640578
