date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
2011-02-04,0.016131676736121137,30,0.01170499623889074,17,0.013677217698835632,20
2011-02-07,0.018324455556990603,33,0.013430149071371321,21,0.014325649620242003,22
2011-02-08,0.015141963562311359,28,0.01338729065422708,21,0.013584856918206054,20
2011-02-09,0.01573612155500775,29,0.014280282777691321,23,0.013938611628345842,21
2011-02-10,0.016477989484152973,30,0.014550463255023013,24,0.01402124312959559,22
2011-02-11,0.014613179104384597,27,0.015184248287572375,26,0.01381391980108646,21
2011-02-14,0.013421116204797101,24,0.015178674801970106,26,0.013712733720372341,21
2011-02-15,0.013434501368042803,24,0.013801518399688514,22,0.013617528179781726,20
2011-02-16,0.010749013331681965,17,0.014610760775453377,24,0.01434980603613979,23
2011-02-17,0.0126904899710991,22,0.014743711229019092,24,0.013083853623552907,19
2011-02-18,0.010518591242228146,16,0.012087589414536923,18,0.012303934547734664,17
2011-02-22,0.02411744875415959,41,0.018731421707024007,33,0.015540537843745615,25
2011-02-23,0.023729462595018853,41,0.018688465383471128,33,0.015469682062960809,25
2011-02-24,0.018591095672327845,34,0.018020055656547473,31,0.015445275216367706,25
2011-02-25,0.02185138031225921,39,0.018508502020064117,32,0.01581472397616809,26
2011-02-28,0.021566708628145994,38,0.0170953331772606,30,0.015817737863997476,26
2011-03-01,0.014266691396361381,26,0.01868171141531188,32,0.01647403255729333,27
2011-03-02,0.014572981056267266,26,0.018565267507406034,32,0.01650695425530733,28
2011-03-03,0.017790892493706432,33,0.017847194301382364,31,0.016334868152703696,27
2011-03-04,0.015931442801805668,29,0.01802898479723675,31,0.01639490404652724,27
2011-03-07,0.01567792220596005,29,0.01778453637452589,31,0.01647532711875942,28
2011-03-08,0.017995749360427474,33,0.01556452151689881,27,0.016871780489838516,28
2011-03-09,0.016722821742508776,31,0.015564553268128932,27,0.01634593519521385,27
2011-03-10,0.01866095982871812,34,0.017267260236020498,30,0.017083240054965167,28
2011-03-11,0.017930946427540635,33,0.01630155864856917,28,0.01681536439334046,28
2011-03-14,0.018235357846549297,33,0.016454877235628017,29,0.016843478394848403,28
2011-03-15,0.011664586619790192,19,0.015507266487345297,27,0.016289952054639217,27
2011-03-16,0.0103648570568897,16,0.016209793181112167,28,0.016655130819129126,28
2011-03-17,0.014763517614502621,27,0.015896480677064274,27,0.017116886425317692,28
2011-03-18,0.020250522957129834,36,0.018038758739379518,31,0.017320206459925738,29
2011-03-21,0.019626618823537563,35,0.01786792891325431,31,0.017320102872323353,29
2011-03-22,0.017719644443046943,32,0.015435872239354947,26,0.01726990206943672,29
2011-03-23,0.013150532876281635,23,0.015414230294101442,26,0.014792665135063226,24
2011-03-24,0.012221980012173811,21,0.01371693994702883,22,0.014807438759181075,24
2011-03-25,0.003204154212556697,0,0.013669651430839523,22,0.014819625916816105,24
2011-03-28,0.0027833331185864235,0,0.013215601307795793,21,0.014330517054772547,22
2011-03-29,0.0006811517556466613,0,0.011849775771520101,17,0.014335756201966914,22
2011-03-30,0.0032152078776604654,0,0.009319068012513376,10,0.01349127456585217,20
2011-03-31,0.0060286457987378415,4,0.00928438992330966,10,0.01345715879553067,20
2011-04-01,0.006264494552605553,5,0.004767540177900842,0,0.012845132158874008,18
2011-04-04,0.006352009479072977,5,0.004624808910881139,0,0.012523992348433086,17
2011-04-05,0.006531007486632107,5,0.004377652248314301,0,0.01241154063544301,17
2011-04-06,0.011177678080323291,18,0.00778981650806642,5,0.012027604932184941,16
2011-04-07,0.010506412136802742,16,0.008345240203855353,7,0.012095081805501446,16
2011-04-08,0.013096435721866766,23,0.009678408568017792,11,0.011295936756558215,14
2011-04-11,0.013070248845516313,23,0.009693839364806726,11,0.011273550727344126,14
2011-04-12,0.01327127189854085,23,0.0099234357748016,12,0.011086620375610607,13
2011-04-13,0.004562539378518389,2,0.009924816433578315,12,0.010663122517933221,12
2011-04-14,0.010658010540474524,16,0.013078885407522008,20,0.011722719927681837,15
2011-04-15,0.01125870478828601,18,0.012795371105540947,20,0.011160338317572533,13
2011-04-18,0.011075919849422222,18,0.013874936330652971,22,0.010372323808487927,11
2011-04-19,0.016938851701476344,31,0.015092242195868251,25,0.011052734019029144,13
2011-04-20,0.017193743592045813,31,0.011882198561365923,17,0.011040452743972175,13
2011-04-21,0.013063657516997647,23,0.012241012357626651,18,0.011037682401121547,13
2011-04-25,0.013061750221538727,23,0.012112095760312696,18,0.01100443092944337,13
2011-04-26,0.007956422835715075,9,0.013099502313120478,20,0.01131444705086981,14
2011-04-27,0.00598939093127666,4,0.013634486291701338,22,0.0114750967588687,14
2011-04-28,0.0051497577958279405,3,0.01379702307223891,22,0.011606884431566017,15
2011-04-29,0.007009742703519939,6,0.010294208602148533,13,0.011439898664061457,14
2011-05-02,0.009325637173904514,13,0.010881382275611232,14,0.011519537635835719,14
2011-05-03,0.010665930596119914,16,0.008915238288992074,8,0.012055650843029952,16
2011-05-04,0.011525660786320684,19,0.008880793691899688,8,0.01220634837627324,16
2011-05-05,0.010973896996592734,17,0.009284018788687566,10,0.012203353014550543,16
2011-05-06,0.01092593054254914,17,0.009364559825559194,10,0.010877084847946753,12
2011-05-09,0.010143903529475189,15,0.009370779958060117,10,0.0108639982606203,12
2011-05-10,0.005299515041057712,3,0.008730437871320778,8,0.010742578593819958,12
2011-05-11,0.009361295377925991,13,0.01033915144485271,13,0.011489536744058781,14
2011-05-12,0.009360492433561058,13,0.0096655203208085,11,0.011480994110143415,14
2011-05-13,0.011746623136307456,19,0.01114215005903295,15,0.012135135618753255,16
2011-05-16,0.011268369912918788,18,0.01104382832418764,15,0.010804774877431254,12
2011-05-17,0.01748140590386685,32,0.012255378491188289,18,0.011998931519104663,16
2011-05-18,0.01589350699559997,29,0.01257977493298382,19,0.011208197467068321,13
2011-05-19,0.0158499689104202,29,0.012497306286266134,19,0.010633359065613237,12
2011-05-20,0.015344200938427007,28,0.013636543077891488,22,0.011424458229324043,14
2011-05-23,0.01637944046281278,30,0.013899188958185772,22,0.011669309614863127,15
2011-05-24,0.010109938110041477,15,0.013470017325938615,21,0.011682472307006834,15
2011-05-25,0.007994931452412498,9,0.012543760338705266,19,0.011247619926558088,14
2011-05-26,0.009542735742440293,13,0.012844408179068921,20,0.011070741087209289,13
2011-05-27,0.008338860086664629,10,0.011671283272733922,17,0.011086603767110612,13
2011-05-31,0.0064713290874874796,5,0.011996836559046264,18,0.011474848423686512,14
2011-06-01,0.01825401334770934,33,0.014081407770368684,23,0.01333757171839607,20
2011-06-02,0.018248952737449843,33,0.013574767001270038,22,0.012524828100702622,17
2011-06-03,0.017874893528034345,33,0.013604324191331856,22,0.012503845339639063,17
2011-06-06,0.018398699422727063,34,0.014295863408893593,23,0.013295394595715744,19
2011-06-07,0.016840498633589596,31,0.014410759561749694,24,0.01345907582377063,20
2011-06-08,0.01128877964591887,18,0.01446123981106827,24,0.01346110893752686,20
2011-06-09,0.014867110241101092,27,0.015692273703880544,27,0.013989973641207442,21
2011-06-10,0.015004022150929639,27,0.015581862874847745,27,0.013548362936080518,20
2011-06-13,0.009685492510830824,14,0.016295928119579525,28,0.01414166903528557,22
