model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,10,20,42,2.8897199630737305,2.922879934310913,2.9710142612457275,-0.0247180123082633
state_cond,10,20,7,2.891148090362549,2.925788164138794,2.9678947925567627,-0.0278374809972281
state_cond,10,20,123,2.890815734863281,2.9154324531555176,2.9722049236297607,-0.0235273499242301
state_free,10,20,42,2.8549184799194336,2.92336654663086,2.9696621894836426,-0.0260700840703482
state_free,10,20,7,2.891885757446289,2.9196250438690186,2.9659242630004883,-0.0298080105535025
state_free,10,20,123,2.8764004707336426,2.922961711883545,2.9732890129089355,-0.0224432606450553
state_cond,21,20,42,2.8797621726989746,2.919274091720581,2.98700213432312,-0.0087301392308707
state_cond,21,20,7,2.8808865547180176,2.92350172996521,2.9953367710113525,-0.0003955025426383
state_cond,21,20,123,2.870145320892334,2.910917282104492,2.996868133544922,0.001135859990931
state_free,21,20,42,2.880727767944336,2.9181253910064697,2.997203826904297,0.001471553350306
state_free,21,20,7,2.874390125274658,2.912925720214844,2.9930529594421387,-0.0026793141118521
state_free,21,20,123,2.871183395385742,2.935380220413208,2.992248058319092,-0.003484215234899
state_cond,63,20,42,2.9039909839630127,2.9835453033447266,3.0476720333099365,0.0519397597559456
state_cond,63,20,7,2.9722230434417725,2.9986228942871094,2.998659610748291,0.0029273371943001
state_cond,63,20,123,2.9170892238616943,2.989330768585205,3.010246515274048,0.0145142417200569
state_free,63,20,42,2.9184274673461914,2.9884679317474365,3.012168884277344,0.0164366107233528
state_free,63,20,7,2.9741485118865967,2.991429090499878,3.000185966491699,0.0044536929377083
state_free,63,20,123,2.969761610031128,2.9955732822418213,3.0031559467315674,0.0074236731775765
state_cond,1,35,42,3.393594741821289,3.379489660263061,3.500239372253418,-0.0551086892359955
state_cond,1,35,7,3.407488346099853,3.3820602893829346,3.5145585536956787,-0.0407895077937348
state_cond,1,35,123,3.3784797191619877,3.379485845565796,3.4976532459259038,-0.0576948155635101
state_free,1,35,42,3.3658368587493896,3.3819291591644287,3.4931657314300537,-0.0621823300593598
state_free,1,35,7,3.403534173965454,3.380033016204834,3.510472297668457,-0.0448757638209564
state_free,1,35,123,3.4026479721069336,3.377903938293457,3.50825309753418,-0.0470949639552338
state_cond,5,35,42,3.4037649631500244,3.4335711002349854,3.5140538215637207,-0.0412942399256928
state_cond,5,35,7,3.392387866973877,3.4321696758270264,3.521027088165283,-0.0343209733241303
state_cond,5,35,123,3.405061721801758,3.435619592666626,3.516153335571289,-0.0391947259181244
state_free,5,35,42,3.415473222732544,3.4382729530334477,3.524744749069214,-0.0306033124201996
state_free,5,35,7,3.40951943397522,3.435766696929932,3.5272321701049805,-0.028115891384433
state_free,5,35,123,3.39696741104126,3.4340503215789795,3.520560503005981,-0.034787558483432
state_cond,10,35,42,3.415773868560791,3.4774112701416016,3.527819871902466,-0.0275281895869476
state_cond,10,35,7,3.433464765548706,3.471238851547241,3.5295302867889404,-0.025817774700473
state_cond,10,35,123,3.42494535446167,3.470417261123657,3.524447202682495,-0.0309008588069183
