model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,5,35,123,3.3977255821228027,3.4809601306915283,3.543827533721924,-0.0115205277674896
state_free,5,35,42,3.3929364681243896,3.479089736938477,3.53762435913086,-0.0177237023585541
state_free,5,35,7,3.360130786895752,3.4745962619781494,3.547349214553833,-0.0079988469355805
state_free,5,35,123,3.4276201725006104,3.4895448684692383,3.5514283180236816,-0.0039197434657318
state_cond,10,35,42,3.433870315551758,3.513373851776123,3.553461790084839,-0.0018862714045746
state_cond,10,35,7,3.4800267219543457,3.5106027126312256,3.5706307888031006,0.015282727313687
state_cond,10,35,123,3.442324638366699,3.5051162242889404,3.551564931869507,-0.0037831296199066
state_free,10,35,42,3.431947469711304,3.52765154838562,3.5643341541290283,0.0089860926396148
state_free,10,35,7,3.4686412811279297,3.519272327423096,3.5777032375335693,0.0223551760441558
state_free,10,35,123,3.487334489822388,3.5226082801818848,3.5513594150543213,-0.0039886464350922
state_cond,21,35,42,3.4036779403686523,3.520472764968872,3.5273659229278564,-0.027982138561557
state_cond,21,35,7,3.41144061088562,3.51655912399292,3.532402753829956,-0.0229453076594574
state_cond,21,35,123,3.414947986602783,3.514035701751709,3.532217025756836,-0.0231310357325775
state_free,21,35,42,3.4264419078826904,3.526815891265869,3.541462182998657,-0.0138858784907562
state_free,21,35,7,3.4469382762908936,3.526271104812622,3.558917284011841,0.0035692225224273
state_free,21,35,123,3.4882612228393555,3.531918525695801,3.547508001327514,-0.0078400601618988
state_cond,63,35,42,3.50597620010376,3.554386615753174,3.528914451599121,-0.0264336098902924
state_cond,63,35,7,3.4950523376464844,3.56213903427124,3.550066947937012,-0.0052811135524017
state_cond,63,35,123,3.526172399520874,3.5551156997680664,3.546623706817627,-0.0087243546717865
state_free,63,35,42,3.47871994972229,3.5536062717437744,3.524512767791748,-0.0308352936976654
state_free,63,35,7,3.4939675331115723,3.5613138675689697,3.510006904602051,-0.0453411568873627
state_free,63,35,123,3.466357946395874,3.566051483154297,3.5189459323883057,-0.0364021291011078
state_cond,1,55,42,3.8414270877838135,3.899384021759033,3.9610092639923096,-0.0463239212401616
state_cond,1,55,7,3.8223328590393066,3.897348642349243,3.9600789546966553,-0.0472542305358159
state_cond,1,55,123,3.8188562393188477,3.897416353225708,3.952507495880127,-0.05482568935234422
state_free,1,55,42,3.8490564823150635,3.9084274768829346,3.9669346809387207,-0.04039850429375047
state_free,1,55,7,3.809296131134033,3.9084794521331787,3.979316473007202,-0.028016712225269025
state_free,1,55,123,3.815560817718506,3.9012906551361084,3.960487127304077,-0.046846057928394025
state_cond,5,55,42,3.8299598693847656,3.9297380447387695,3.9852728843688965,-0.02206030086357469
state_cond,5,55,7,3.8172519207000732,3.9280784130096436,3.975856065750122,-0.0314771194823491
state_cond,5,55,123,3.841132402420044,3.932396173477173,3.9905896186828613,-0.016743566549609845
state_free,5,55,42,3.863867998123169,3.9422264099121094,4.001569747924805,-0.005763437307666486
state_free,5,55,7,3.861405372619629,3.931622266769409,4.00027322769165,-0.007059957540820783
state_free,5,55,123,3.8346989154815674,3.936203718185425,3.9937851428985596,-0.013548042333911603
state_cond,10,55,42,3.86535906791687,3.9646663665771484,4.012789249420166,0.005456064187694842
state_cond,10,55,7,3.880340814590454,3.963999032974243,4.01293420791626,0.005601022683788592
state_cond,10,55,123,3.865983247756958,3.9656898975372314,4.023630142211914,0.01629695697944289
state_free,10,55,42,3.8488337993621826,3.968445301055908,4.017434597015381,0.010101411782909686
state_free,10,55,7,3.8789687156677246,3.9752166271209717,4.021396160125732,0.014062974893261249
state_free,10,55,123,3.885636568069458,3.9689159393310547,4.007534503936768,0.00020131870429640486
state_cond,21,55,42,3.856768846511841,3.973688840866089,3.994058132171631,-0.013275053060840314
