model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,10,55,123,3.8998680114746094,3.936788558959961,4.008471488952637,0.0011383037201655455
state_cond,21,55,42,3.8776469230651855,3.9419875144958496,4.002878665924072,-0.004454519308398908
state_cond,21,55,7,3.8890786170959473,3.9464972019195557,4.0093536376953125,0.0020204524628413267
state_cond,21,55,123,3.8756062984466553,3.938230276107788,4.018517017364502,0.01118383213203078
state_free,21,55,42,3.902949094772339,3.942295551300049,3.997495174407959,-0.009838010824512189
state_free,21,55,7,3.9037914276123047,3.9418084621429443,4.002974510192871,-0.0043586750396000795
state_free,21,55,123,3.88006329536438,3.9459028244018555,4.0099053382873535,0.0025721530548823424
state_cond,63,55,42,3.997728109359741,4.007656574249268,4.001287937164307,-0.006045248068164533
state_cond,63,55,7,3.9422659873962402,4.005900859832764,3.9894959926605225,-0.017837192571948712
state_cond,63,55,123,4.0004377365112305,4.0000901222229,4.003843784332275,-0.0034894009001957826
state_free,63,55,42,3.950587749481201,4.013437271118164,3.98689603805542,-0.02043714717705125
state_free,63,55,7,3.9392945766448975,4.0079121589660645,3.990919351577759,-0.016413833654712384
state_free,63,55,123,3.9891254901885986,4.006587505340576,4.000183582305908,-0.00714960292656297
